"Name","Best/Val_acc","Best/Val_loss","ID","State","Notes","User","Tags","Created","Runtime","Sweep","admin.config_path","admin.dataset","admin.exp_no","admin.model","admin.recover","admin.save_path","admin.seed","admin.split","backbone_init_lr","backbone_weight_decay","batch_size","classifier_init_lr","classifier_weight_decay","data.frame_size","data.strict_size","data.target_length","data.test_augs.frame_size","data.test_augs.norm_dict.mean","data.test_augs.norm_dict.std","data.test_augs.normalise","data.test_augs.spatial_aug","data.test_augs.strict_size","data.test_augs.target_length","data.test_augs.temporal_aug","data.train_augs.frame_size","data.train_augs.norm_dict.mean","data.train_augs.norm_dict.std","data.train_augs.normalise","data.train_augs.spatial_aug","data.train_augs.strict_size","data.train_augs.target_length","data.train_augs.temporal_aug","drop_p","end_factor","eps","eta_min","frame_size","hflip_p","magnitude","max_epoch","max_wobble","min_delta","model_params.drop_p","model_params.type","num_magnitude_bins","num_ops","optimizer.backbone_init_lr","optimizer.backbone_weight_decay","optimizer.classifier_init_lr","optimizer.classifier_weight_decay","optimizer.eps","patience","scheduler.eta_min","scheduler.t0","scheduler.tmult","scheduler.type","scheduler.warm_up.end_factor","scheduler.warm_up.start_factor","scheduler.warm_up.warmup_epochs","start_factor","stopping.metric","stopping.min_delta","stopping.mode","stopping.patience","stopping.phase","stopping.type","t0","target_length","tmult","training.batch_size","training.batch_size_equivalent","training.max_epoch","training.update_per_step","update_per_step","warmup_epochs","Accuracy/Train","Accuracy/Train_Step","Accuracy/Val","Epoch","Loss/Train","Loss/Train_Step","Loss/Val","Patience count","Step"
"S3D_asl100_saqj4ajt","51.4792899408284","3.8159632128139345","saqj4ajt","failed","-","","","2026-08-15T10:13:51.000Z","1696","","<in-memory:sweep>","WLASL","saqj4ajt","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/saqj4ajt/checkpoints","42","asl100","0.000016756545766083544","0.0004571667104538418","8","0.0068542574284424515","0.08405591257356433","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.11809668935047928,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":8,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.6261105046385893","1","0.0009139580163883268","0","224","0.11809668935047928","8","200","1","0.01","0.6261105046385893","supervised","31","3","0.000016756545766083544","0.0004571667104538418","0.0068542574284424515","0.08405591257356433","0.0009139580163883268","20","0","33","2","CosineAnnealingWarmRestarts","1","0.004546850826425283","2","0.004546850826425283","loss","0.01","min","20","val","early_stopper","33","32","2","8","8","200","1","1","2","53.675450762829406","65","51.4792899408284","15","1.9682020823601711","1.4907324701547622","3.8159632128139345","0","2810"
"S3D_asl100_t67urwuo","50","1.9383217143974203","t67urwuo","failed","-","","","2026-08-15T10:13:10.000Z","16978","","<in-memory:sweep>","WLASL","t67urwuo","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/t67urwuo/checkpoints","42","asl100","0.000013678212570495448","0.002377046162251582","8","0.00042541553613355113","0.07409993351545446","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4668102735007314,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":10,""interpolation"":""bilinear""}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":5}]","0.4124335326748448","1","0.00034042440559141574","0","224","0.4668102735007314","10","200","5","0.01","0.4124335326748448","supervised","31","4","0.000013678212570495448","0.002377046162251582","0.00042541553613355113","0.07409993351545446","0.00034042440559141574","20","0","25","1","CosineAnnealingWarmRestarts","1","0.0831930426761007","2","0.0831930426761007","loss","0.01","min","20","val","early_stopper","25","32","1","8","8","200","1","1","2","55.20110957004161","57.5","50","15","1.839893454486884","1.8200259923934936","1.9383217143974203","0","2800"
"S3D_asl100_05hj337m","51.18343195266272","2.026829177045622","05hj337m","failed","-","","","2026-08-15T09:44:50.000Z","1700","","<in-memory:sweep>","WLASL","05hj337m","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/05hj337m/checkpoints","42","asl100","0.000014479485678222228","0.00002730963486413795","8","0.0004676917941426932","0.008478554927426158","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.37592522487744207,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":3}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":5}]","0.46609778218663944","1","0.0000020587053478522324","0","224","0.37592522487744207","3","200","5","0.01","0.46609778218663944","supervised","31","4","0.000014479485678222228","0.00002730963486413795","0.0004676917941426932","0.008478554927426158","0.0000020587053478522324","20","0","19","1","CosineAnnealingWarmRestarts","1","0.003629595506891762","8","0.003629595506891762","loss","0.01","min","20","val","early_stopper","19","32","1","8","8","200","1","1","8","59.70873786407767","62.5","51.18343195266272","15","1.6578477774843594","1.538694167137146","2.026829177045622","0","2800"
"S3D_asl100_5bnj92p3","53.84615384615385","2.099393213742055","5bnj92p3","failed","-","","","2026-08-15T09:44:10.000Z","10200","","<in-memory:sweep>","WLASL","5bnj92p3","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/5bnj92p3/checkpoints","42","asl100","0.0004757006007973774","0.008318890266663818","8","0.001138898096867029","0.00002776868037621277","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.04990951769877178,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":3,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":4,""target_length"":32}]","0.5385179041746245","1","0.000022490031028108857","0","224","0.04990951769877178","3","200","4","0.01","0.5385179041746245","supervised","31","1","0.0004757006007973774","0.008318890266663818","0.001138898096867029","0.00002776868037621277","0.000022490031028108857","20","0","36","1","CosineAnnealingWarmRestarts","1","0.02278605218427285","0","0.02278605218427285","loss","0.01","min","20","val","early_stopper","36","32","1","8","8","200","1","1","0","85.02080443828017","87.5","53.84615384615385","15","0.5138076572122257","0.41386317610740664","2.099393213742055","0","2820"
"S3D_asl100_xtxyrlli","45.857988165680474","2.985226110752745","xtxyrlli","failed","-","","","2026-08-15T09:15:45.000Z","1705","","<in-memory:sweep>","WLASL","xtxyrlli","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/xtxyrlli/checkpoints","42","asl100","0.00024632960347938305","0.00826184594484411","8","0.005719026836976696","0.00005486779893580969","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4138945225004589,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":15,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.4390193071292446","1","0.000001547038712575695","0","224","0.4138945225004589","15","200","0","0.01","0.4390193071292446","supervised","31","4","0.00024632960347938305","0.00826184594484411","0.005719026836976696","0.00005486779893580969","0.000001547038712575695","20","0","25","1","CosineAnnealingWarmRestarts","1","0.002364059626939515","5","0.002364059626939515","loss","0.01","min","20","val","early_stopper","25","32","1","8","8","200","1","1","5","73.02357836338419","81.25","45.857988165680474","15","0.9784180428548592","0.6430984452366829","3.617894409513072","2","2820"
"S3D_asl100_g33ju6ie","66.86390532544378","1.3016384997768458","g33ju6ie","failed","-","","","2026-08-15T07:52:48.000Z","4938","","<in-memory:sweep>","WLASL","g33ju6ie","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/g33ju6ie/checkpoints","42","asl100","0.000033066424290170575","0.00003893495792621692","8","0.00017892218190412022","0.0023995170300621675","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.13413113037818103,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":8,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.5723064871722731","1","0.0004945176997990297","0","224","0.13413113037818103","8","200","1","0.01","0.5723064871722731","supervised","31","1","0.000033066424290170575","0.00003893495792621692","0.00017892218190412022","0.0023995170300621675","0.0004945176997990297","20","0","28","1","CosineAnnealingWarmRestarts","1","0.4899146423106025","0","0.4899146423106025","loss","0.01","min","20","val","early_stopper","28","32","1","8","8","200","1","1","0","97.8502080443828","96.25","65.68047337278107","45","0.1486496281049288","0.1668357213959098","1.3016384997768458","0","8200"
"S3D_asl100_p2l5tpat","69.23076923076923","1.30633008057157","p2l5tpat","finished","-","","","2026-08-15T07:52:07.000Z","35807","","<in-memory:sweep>","WLASL","p2l5tpat","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/p2l5tpat/checkpoints","42","asl100","0.000054788043904979314","0.0007302568672261381","8","0.0006927789484637135","0.000006145025297605294","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.0026123785987001713,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":8,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":4}]","true","32","[{""type"":""chunked"",""max_wobble"":8,""target_length"":32}]","0.35979576681413805","1","0.000008144296841742137","0","224","0.0026123785987001713","8","200","8","0.01","0.35979576681413805","supervised","31","4","0.000054788043904979314","0.0007302568672261381","0.0006927789484637135","0.000006145025297605294","0.000008144296841742137","20","0","17","2","CosineAnnealingWarmRestarts","1","0.1081650998260832","0","0.1081650998260832","loss","0.01","min","20","val","early_stopper","17","32","2","8","8","200","1","1","0","97.8502080443828","97.5","67.75147928994083","38","0.09985643949995177","0.0920485932379961","1.3670379929584824","20","6870"
"S3D_asl100_4o8mxc16","74.85207100591715","0.9814544652232016","4o8mxc16","finished","-","","","2026-08-15T04:57:48.000Z","5467","","<in-memory:sweep>","WLASL","4o8mxc16","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/4o8mxc16/checkpoints","42","asl100","0.00011345598815488148","0.02777972536731688","8","0.000032790613902662425","0.000047893274596639864","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.303137396580457,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":10,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.23787823443913975","1","0.0000011449399227116729","0","224","0.303137396580457","10","200","1","0.01","0.23787823443913975","supervised","31","4","0.00011345598815488148","0.02777972536731688","0.000032790613902662425","0.000047893274596639864","0.0000011449399227116729","20","0","28","2","CosineAnnealingWarmRestarts","1","0.009536760675431586","2","0.009536760675431586","loss","0.01","min","20","val","early_stopper","28","32","2","8","8","200","1","1","2","97.8502080443828","95.94594594594597","69.5266272189349","50","0.1209464465860851","0.15280330493240743","1.2684860933841748","20","9050"
"S3D_asl100_rungb2q2","41.71597633136095","2.1877849023655616","rungb2q2","failed","-","","","2026-08-15T04:28:51.000Z","1697","","<in-memory:sweep>","WLASL","rungb2q2","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/rungb2q2/checkpoints","42","asl100","0.00037753842900914783","0.0063974848575850726","8","0.00043816538548750527","0.000020247986440490104","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.29799560944558845,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":4}]","0.5412590940949079","1","0.000010293353927191226","0","224","0.29799560944558845","4","200","4","0.01","0.5412590940949079","supervised","31","3","0.00037753842900914783","0.0063974848575850726","0.00043816538548750527","0.000020247986440490104","0.000010293353927191226","20","0","38","2","CosineAnnealingWarmRestarts","1","0.18818319812763737","5","0.18818319812763737","loss","0.01","min","20","val","early_stopper","38","32","2","8","8","200","1","1","5","82.24687933425797","85","41.71597633136095","15","0.6233256650202482","0.4858043164014816","2.693105302722614","4","2810"
"S3D_asl100_dauqmkgb","50","2.5335905295103114","dauqmkgb","failed","-","","","2026-08-15T03:59:50.000Z","1701","","<in-memory:sweep>","WLASL","dauqmkgb","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/dauqmkgb/checkpoints","42","asl100","0.000492247418729068","0.0005229890260905472","8","0.002232648627381418","0.003469639984048164","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.41633015851592553,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":12,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":5,""target_length"":32}]","0.6782645096826","1","8.168704824641128e-7","0","224","0.41633015851592553","12","200","5","0.01","0.6782645096826","supervised","31","1","0.000492247418729068","0.0005229890260905472","0.002232648627381418","0.003469639984048164","8.168704824641128e-7","20","0","23","1","CosineAnnealingWarmRestarts","1","0.0723661771800947","5","0.0723661771800947","loss","0.01","min","20","val","early_stopper","23","32","1","8","8","200","1","1","5","78.15533980582525","81.25","47.33727810650888","15","0.7154697917515461","0.6863764271140098","2.534313676464284","1","2820"
"S3D_asl100_80f1pwwf","44.97041420118343","2.303915812495567","80f1pwwf","failed","-","","","2026-08-15T03:30:46.000Z","1699","","<in-memory:sweep>","WLASL","80f1pwwf","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/80f1pwwf/checkpoints","42","asl100","0.0009147303121638486","0.00013834404783809757","8","0.000018969548773020635","0.00001097717633496834","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.016340772665418446,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":8,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":7,""target_length"":32}]","0.33783324223680744","1","0.0006644136919327785","0","224","0.016340772665418446","8","200","7","0.01","0.33783324223680744","supervised","31","4","0.0009147303121638486","0.00013834404783809757","0.000018969548773020635","0.00001097717633496834","0.0006644136919327785","20","0","37","1","CosineAnnealingWarmRestarts","1","0.0029347326083322455","5","0.0029347326083322455","loss","0.01","min","20","val","early_stopper","37","32","1","8","8","200","1","1","5","71.49791955617198","71.25","44.97041420118343","15","1.2048674385359153","0.9868967235088348","2.303915812495567","0","2810"
"S3D_asl100_4nzmmm7d","21.597633136094675","3.1487929311769043","4nzmmm7d","failed","-","","","2026-08-15T03:01:51.000Z","1694","","<in-memory:sweep>","WLASL","4nzmmm7d","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/4nzmmm7d/checkpoints","42","asl100","0.000014369353920444303","0.02275052582635744","8","0.000038370311209796255","0.0017458969429696265","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.4492647766649481},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":2,""magnitude"":3}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":8}]","0.6656611192505429","1","0.0000055438706352764596","0","224","0.4492647766649481","3","200","8","0.01","0.6656611192505429","supervised","31","2","0.000014369353920444303","0.02275052582635744","0.000038370311209796255","0.0017458969429696265","0.0000055438706352764596","20","0","34","1","CosineAnnealingWarmRestarts","1","0.10462077062947824","2","0.10462077062947824","loss","0.01","min","20","val","early_stopper","34","32","1","8","8","200","1","1","2","26.629680998613036","25","21.597633136094675","15","3.4919661219010902","3.448571062088013","3.1487929311769043","0","2810"
"S3D_asl100_17dliss1","77.81065088757397","1.007968243477021","17dliss1","failed","-","","","2026-08-15T03:01:11.000Z","17457","","<in-memory:sweep>","WLASL","17dliss1","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/17dliss1/checkpoints","42","asl100","0.00028408770268700524","0.006167445555620479","8","0.00000925790793178952","0.000008253363871175395","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.3105499676429805,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":3,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.16209432254007788","1","0.00009111094264903047","0","224","0.3105499676429805","3","200","1","0.01","0.16209432254007788","supervised","31","4","0.00028408770268700524","0.006167445555620479","0.00000925790793178952","0.000008253363871175395","0.00009111094264903047","20","0","13","2","CosineAnnealingWarmRestarts","1","0.3702822154893969","8","0.3702822154893969","loss","0.01","min","20","val","early_stopper","13","32","2","8","8","200","1","1","8","99.65325936199724","98.75","76.33136094674556","45","0.026299133739239137","0.03156234971247614","1.033649998068239","4","8190"
"S3D_asl100_ob0b71ok","72.48520710059172","1.0373088183618886","ob0b71ok","failed","-","","","2026-08-15T01:09:52.000Z","4936","","<in-memory:sweep>","WLASL","ob0b71ok","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ob0b71ok/checkpoints","42","asl100","0.0000792429439481418","0.0002383435513924558","8","0.00005255885214473546","0.08937129636416875","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.1855514968237874,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_ops"":4,""magnitude"":3,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT""}]","true","32","[{""type"":""chunked"",""max_wobble"":8,""target_length"":32}]","0.4605886545935426","1","9.674444456291555e-7","0","224","0.1855514968237874","3","200","8","0.01","0.4605886545935426","supervised","31","4","0.0000792429439481418","0.0002383435513924558","0.00005255885214473546","0.08937129636416875","9.674444456291555e-7","20","0","31","2","CosineAnnealingWarmRestarts","1","0.03802872120585941","2","0.03802872120585941","loss","0.01","min","20","val","early_stopper","31","32","2","8","8","200","1","1","2","96.9486823855756","100","70.71005917159763","45","0.16345127271010376","0.1174237795174122","1.2254211015906549","14","8150"
"S3D_asl100_plxqu7x5","28.698224852071007","2.813680225718931","plxqu7x5","failed","-","","","2026-08-15T01:09:09.000Z","6723","","<in-memory:sweep>","WLASL","plxqu7x5","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/plxqu7x5/checkpoints","42","asl100","0.00003253962269199173","0.00013267488335078997","8","0.000020734408841196448","0.00007996599349837122","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.28661847858118794,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":6,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6}]","true","32","[{""type"":""chunked"",""max_wobble"":7,""target_length"":32}]","0.5657478179533352","1","0.000003531992089812618","0","224","0.28661847858118794","6","200","7","0.01","0.5657478179533352","supervised","31","6","0.00003253962269199173","0.00013267488335078997","0.000020734408841196448","0.00007996599349837122","0.000003531992089812618","20","0","17","1","CosineAnnealingWarmRestarts","1","0.18458039437534687","5","0.18458039437534687","loss","0.01","min","20","val","early_stopper","17","32","1","8","8","200","1","1","5","32.31622746185853","37.5","28.698224852071007","15","3.3177361567704917","3.14354248046875","2.813680225718931","0","2780"
"S3D_asl100_lr8jd0uq","49.40828402366864","2.7327337750932568","lr8jd0uq","failed","-","","","2026-08-15T00:41:07.000Z","1685","","<in-memory:sweep>","WLASL","lr8jd0uq","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/lr8jd0uq/checkpoints","42","asl100","0.0003664615131095516","0.0013925455483986824","8","0.0018799193325432044","0.01735377463856965","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4459554645620269,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":4,""target_length"":32}]","0.14148197779669638","1","0.0000732014181898564","0","224","0.4459554645620269","4","200","4","0.01","0.14148197779669638","supervised","31","6","0.0003664615131095516","0.0013925455483986824","0.0018799193325432044","0.01735377463856965","0.0000732014181898564","20","0","39","2","CosineAnnealingWarmRestarts","1","0.03791437973724687","2","0.03791437973724687","loss","0.01","min","20","val","early_stopper","39","32","2","8","8","200","1","1","2","78.43273231622746","82.5","44.97041420118343","15","0.6946008630747934","0.540752574801445","2.9019816635769566","1","2740"
"S3D_asl100_exp082","66.86390532544378","1.267375043391341","4sijijlp","finished","-","","CHUNKED, RANDAUG, compto82","2026-08-14T23:27:28.000Z","3980","","configfiles/asl100/S3D/exp082.toml","WLASL","082","S3D","false","runs/asl100/S3D/exp082/checkpoints001","42","asl100","","","","","","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""target_length"":32,""type"":""uniform"",""max_wobble"":0}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.5,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_ops"":3,""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT""}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","","","","","","","","","","","0.5","supervised","","","0.0001","0.001","0.001","0.001","0.00001","","0","20","1","CosineAnnealingWarmRestarts","","","","","loss","0.01","min","15","val","early_stopper","","","","8","8","200","1","","","97.29542302357837","97.5","66.86390532544378","35","0.09750972861028824","0.1325313142267987","1.439442991559145","15","6330"
